booking_id,lead_time,market_segment_type,no_of_special_requests,avg_price_per_room,no_of_adults,no_of_weekend_nights,arrival_date,required_car_parking_space,no_of_week_nights,booking_status,rebooked
INNHG_103828,,Online,2,99.0,1,1,12-03-2021,0,0,Not Canceled,
INNHG_103829,154.0,Offline,0,80.75,2,1,12-03-2021,0,4,Not Canceled,
INNHG_103830,10.0,Online,1,87.01,1,1,12-03-2021,0,0,Not Canceled,
INNHG_103831,4.0,Online,1,,1,1,12-03-2021,0,0,Not Canceled,
INNHG_103832,25.0,Online,2,108.0,1,1,12-03-2021,0,0,Not Canceled,
INNHG_103833,3.0,Online,0,110.0,1,1,12-03-2021,0,2,Not Canceled,
INNHG_103834,45.0,Online,1,162.79,2,1,12-03-2021,0,3,Not Canceled,
INNHG_103835,19.0,Online,0,89.0,2,1,12-03-2021,0,0,Not Canceled,
INNHG_103836,15.0,Online,2,127.0,2,1,12-03-2021,0,0,Not Canceled,
INNHG_103837,72.0,Online,0,149.4,2,2,12-03-2021,0,5,Not Canceled,
INNHG_103838,22.0,Online,2,89.0,2,1,12-03-2021,0,0,Not Canceled,
INNHG_103839,25.0,Online,2,,1,1,12-03-2021,0,0,Not Canceled,
INNHG_103840,,Offline,0,80.75,2,2,12-03-2021,0,5,Not Canceled,
INNHG_103841,,Offline,1,80.75,2,1,12-03-2021,0,4,Not Canceled,
INNHG_103842,14.0,Online,1,0.0,2,1,12-03-2021,0,0,Not Canceled,
INNHG_103843,144.0,Online,3,126.9,2,1,12-03-2021,0,3,Not Canceled,
INNHG_103844,154.0,Offline,0,80.75,2,1,12-03-2021,0,4,Not Canceled,
INNHG_103845,2.0,Online,2,135.0,2,1,12-03-2021,0,0,Not Canceled,
INNHG_103846,19.0,Online,2,99.0,1,1,12-03-2021,0,0,Not Canceled,
INNHG_103847,4.0,Online,2,,2,1,12-03-2021,0,1,Not Canceled,
INNHG_103848,28.0,Online,3,146.0,3,1,12-03-2021,0,0,Not Canceled,
INNHG_103849,6.0,Online,1,169.93,3,1,12-03-2021,0,1,Not Canceled,
INNHG_103850,69.0,Online,1,125.1,2,1,12-03-2021,0,0,Not Canceled,
INNHG_103851,194.0,Online,0,101.4,2,1,12-03-2021,0,3,Canceled,No
INNHG_103852,163.0,Online,2,126.9,2,1,12-03-2021,0,2,Canceled,No
INNHG_103853,196.0,Online,0,,3,2,12-03-2021,0,5,Canceled,Yes
INNHG_103854,,Online,0,124.25,2,1,12-03-2021,0,4,Canceled,Yes
INNHG_103855,15.0,Online,0,89.0,1,1,12-03-2021,0,0,Canceled,No
INNHG_103856,221.0,Online,1,109.65,2,1,12-03-2021,0,3,Canceled,No
INNHG_103857,,Online,2,152.15,2,1,12-03-2021,0,4,Canceled,No
INNHG_103858,208.0,Online,0,150.45,3,5,12-03-2021,0,12,Canceled,No
INNHG_103859,5.0,Online,0,110.0,1,1,12-03-2021,0,0,Canceled,No
INNHG_103860,25.0,Online,0,108.0,1,1,12-03-2021,0,0,Canceled,Yes
INNHG_103861,,Online,2,119.85,2,1,12-03-2021,0,3,Canceled,No
INNHG_103862,147.0,Online,0,126.9,2,1,12-03-2021,0,5,Canceled,No
INNHG_103863,5.0,Online,0,110.0,1,1,12-03-2021,0,0,Canceled,Yes
INNHG_103864,,Online,2,,2,1,12-03-2021,0,2,Canceled,No
INNHG_103865,13.0,Online,1,202.54,2,1,12-03-2021,0,1,Canceled,No
INNHG_103866,194.0,Offline,1,101.4,2,1,12-03-2021,0,3,Canceled,No
INNHG_103867,277.0,Online,0,100.3,2,1,12-03-2021,0,4,Canceled,Yes
INNHG_103868,15.0,Online,0,99.0,2,1,12-03-2021,0,0,Canceled,No
INNHG_103869,3.0,Online,0,170.0,1,1,12-03-2021,0,1,Canceled,No
INNHG_103870,5.0,Online,0,177.33,2,1,12-03-2021,0,2,Canceled,No
INNHG_103871,25.0,Online,0,108.0,1,1,12-03-2021,0,0,Canceled,No
INNHG_103872,25.0,Online,0,108.0,1,1,12-03-2021,0,0,Canceled,No
INNHG_103873,126.0,Offline,1,80.75,2,1,12-03-2021,0,2,Canceled,No
INNHG_103874,99.0,Online,0,125.1,2,1,12-03-2021,0,2,Canceled,No
INNHG_103875,67.0,Online,1,168.3,3,1,12-03-2021,0,0,Canceled,No
INNHG_103876,5.0,Online,0,,1,1,12-03-2021,0,1,Canceled,No
INNHG_103877,32.0,Online,0,124.25,0,1,12-03-2021,0,4,Canceled,No
INNHG_103878,,Offline,2,110.0,2,5,12-03-2021,0,13,Canceled,No
INNHG_103879,199.0,Online,0,106.0,1,1,12-03-2021,0,2,Canceled,No
INNHG_103880,,Online,1,134.1,2,1,12-03-2021,0,0,Canceled,No
INNHG_103881,61.0,Online,0,125.1,2,1,12-03-2021,0,1,Canceled,No
INNHG_103882,255.0,Online,0,100.3,2,1,12-03-2021,0,5,Canceled,No
INNHG_103883,234.0,Online,0,105.04,2,2,12-03-2021,0,5,Canceled,No
INNHG_103884,,Online,0,168.3,3,1,12-03-2021,0,2,Canceled,No
INNHG_103885,,Online,2,,3,1,12-03-2021,0,1,Canceled,Yes
INNHG_103886,,Online,1,115.0,2,0,13-03-2021,0,2,Canceled,No
INNHG_103887,,Online,1,116.62,2,4,13-03-2021,0,11,Canceled,Yes
INNHG_103888,96.0,Online,0,129.88,2,0,13-03-2021,0,3,Canceled,No
INNHG_103889,103.0,Online,1,168.3,3,0,13-03-2021,0,4,Canceled,Yes
INNHG_103890,346.0,Online,1,,2,0,13-03-2021,0,2,Canceled,No
INNHG_103891,346.0,Online,1,115.0,2,0,13-03-2021,0,2,Canceled,No
INNHG_103892,,Online,1,,2,0,13-03-2021,0,2,Canceled,No
INNHG_103893,32.0,Online,0,137.52,2,2,13-03-2021,0,5,Canceled,No
INNHG_103894,346.0,Online,1,115.0,2,0,13-03-2021,0,2,Canceled,No
INNHG_103895,346.0,Online,1,115.0,2,0,13-03-2021,0,2,Canceled,Yes
INNHG_103896,346.0,Online,1,115.0,2,0,13-03-2021,0,2,Canceled,No
INNHG_103897,346.0,Online,1,115.0,2,0,13-03-2021,0,2,Canceled,Yes
INNHG_103898,346.0,Online,1,,2,0,13-03-2021,0,2,Canceled,No
INNHG_103899,346.0,Online,1,,2,0,13-03-2021,0,2,Canceled,Yes
INNHG_103900,346.0,Offline,1,115.0,2,0,13-03-2021,0,2,Canceled,Yes
INNHG_103901,346.0,Offline,1,115.0,2,0,13-03-2021,0,2,Canceled,No
INNHG_103902,,Offline,1,115.0,2,0,13-03-2021,0,2,Canceled,Yes
INNHG_103903,,Offline,1,115.0,2,0,13-03-2021,0,2,Canceled,No
INNHG_103904,346.0,Offline,1,,2,0,13-03-2021,0,2,Canceled,No
INNHG_103905,346.0,Offline,1,115.0,2,0,13-03-2021,0,2,Canceled,No
INNHG_103906,,Offline,1,115.0,2,0,13-03-2021,0,2,Canceled,No
INNHG_103907,219.0,Online,1,145.1,2,0,13-03-2021,1,2,Canceled,No
INNHG_103908,346.0,Offline,1,,2,0,13-03-2021,0,2,Canceled,No
INNHG_103909,4.0,Online,0,124.36,2,0,13-03-2021,0,2,Canceled,No
INNHG_103910,346.0,Offline,1,115.0,2,0,13-03-2021,0,2,Canceled,No
INNHG_103911,346.0,Offline,1,115.0,2,0,13-03-2021,0,2,Canceled,No
INNHG_103912,346.0,Offline,1,115.0,2,0,13-03-2021,0,2,Canceled,Yes
INNHG_103913,346.0,Offline,1,115.0,2,0,13-03-2021,0,2,Canceled,Yes
INNHG_103914,,Offline,1,115.0,2,0,13-03-2021,0,2,Canceled,No
INNHG_103915,346.0,Offline,0,90.0,1,0,13-03-2021,0,2,Canceled,Yes
INNHG_103916,346.0,Offline,1,115.0,2,0,13-03-2021,0,2,Canceled,Yes
INNHG_103917,346.0,Offline,1,115.0,2,0,13-03-2021,0,2,Canceled,No
INNHG_103918,346.0,Offline,1,,2,0,13-03-2021,0,2,Canceled,No
INNHG_103919,,Offline,1,,2,0,13-03-2021,0,2,Canceled,No
INNHG_103920,346.0,Offline,1,115.0,2,0,13-03-2021,0,2,Canceled,No
INNHG_103921,346.0,Offline,1,115.0,2,0,13-03-2021,0,2,Canceled,No
INNHG_103922,346.0,Offline,1,115.0,2,0,13-03-2021,0,2,Canceled,No
INNHG_103923,346.0,Offline,1,115.0,2,0,13-03-2021,0,2,Canceled,Yes
INNHG_103924,346.0,Offline,1,115.0,2,0,13-03-2021,0,2,Canceled,No
INNHG_103925,346.0,Offline,1,115.0,2,0,13-03-2021,0,2,Canceled,No
INNHG_103926,,Offline,1,115.0,2,0,13-03-2021,0,2,Canceled,No
INNHG_103927,,Offline,1,115.0,2,0,13-03-2021,0,2,Canceled,No
INNHG_103928,346.0,Offline,1,115.0,2,0,13-03-2021,0,2,Canceled,Yes
INNHG_103929,,Offline,1,115.0,2,0,13-03-2021,0,2,Canceled,No
INNHG_103930,346.0,Offline,1,115.0,2,0,13-03-2021,0,2,Canceled,Yes
INNHG_103931,346.0,Offline,1,115.0,2,0,13-03-2021,0,2,Canceled,No
INNHG_103932,,Offline,1,,2,0,13-03-2021,0,2,Canceled,No
INNHG_103933,,Offline,1,115.0,2,0,13-03-2021,0,2,Canceled,Yes
INNHG_103934,346.0,Offline,1,115.0,2,0,13-03-2021,0,2,Canceled,No
INNHG_103935,346.0,Offline,1,,2,0,13-03-2021,0,2,Canceled,No
INNHG_103936,147.0,Offline,0,130.0,2,0,13-03-2021,0,1,Canceled,Yes
INNHG_103937,346.0,Offline,0,90.0,1,0,13-03-2021,0,2,Canceled,Yes
INNHG_103938,346.0,Online,0,,1,0,13-03-2021,0,2,Canceled,No
INNHG_103939,219.0,Online,1,,2,0,13-03-2021,0,2,Canceled,No
INNHG_103940,32.0,Online,0,137.52,2,2,13-03-2021,0,5,Canceled,No
INNHG_103941,,Offline,1,,2,0,13-03-2021,0,2,Canceled,No
INNHG_103942,346.0,Offline,1,115.0,2,0,13-03-2021,0,2,Canceled,No
INNHG_103943,262.0,Online,0,100.3,2,0,13-03-2021,0,4,Canceled,No
INNHG_103944,346.0,Offline,0,90.0,1,0,13-03-2021,0,2,Canceled,No
INNHG_103945,,Offline,1,115.0,2,0,13-03-2021,0,2,Canceled,No
INNHG_103946,,Offline,1,115.0,2,0,13-03-2021,0,2,Canceled,No
INNHG_103947,346.0,Offline,1,115.0,2,0,13-03-2021,0,2,Canceled,No
INNHG_103948,,Offline,1,115.0,2,0,13-03-2021,0,2,Canceled,Yes
INNHG_103949,,Offline,1,115.0,2,0,13-03-2021,0,2,Canceled,No
INNHG_103950,346.0,Offline,1,115.0,2,0,13-03-2021,0,2,Canceled,No
INNHG_103951,238.0,Online,1,106.2,2,0,13-03-2021,0,3,Canceled,Yes
INNHG_103952,346.0,Offline,1,,2,0,13-03-2021,0,2,Canceled,Yes
INNHG_103953,346.0,Offline,1,115.0,2,0,13-03-2021,0,2,Canceled,No
INNHG_103954,346.0,Offline,1,115.0,2,0,13-03-2021,0,2,Canceled,Yes
INNHG_103955,346.0,Offline,1,115.0,2,0,13-03-2021,0,2,Canceled,No
INNHG_103956,173.0,Online,1,126.9,2,2,13-03-2021,0,5,Canceled,No
INNHG_103957,346.0,Offline,1,115.0,2,0,13-03-2021,0,2,Canceled,No
INNHG_103958,235.0,Online,1,103.06,2,0,13-03-2021,0,4,Canceled,No
INNHG_103959,14.0,Online,0,209.0,1,0,13-03-2021,0,1,Canceled,No
INNHG_103960,346.0,Offline,1,115.0,2,0,13-03-2021,0,2,Canceled,No
INNHG_103961,346.0,Offline,0,90.0,1,0,13-03-2021,0,2,Canceled,No
INNHG_103962,346.0,Offline,1,115.0,2,0,13-03-2021,0,2,Canceled,No
INNHG_103963,53.0,Offline,0,,1,0,14-03-2021,0,1,Not Canceled,
INNHG_103964,359.0,Offline,1,78.0,2,2,14-03-2021,0,3,Not Canceled,
INNHG_103965,377.0,Offline,0,90.0,1,0,14-03-2021,0,2,Not Canceled,
INNHG_103966,5.0,Online,2,,2,0,14-03-2021,0,2,Not Canceled,
INNHG_103967,377.0,Offline,0,90.0,1,0,14-03-2021,0,2,Not Canceled,
INNHG_103968,377.0,Offline,0,90.0,1,0,14-03-2021,0,2,Not Canceled,
INNHG_103969,377.0,Offline,0,90.0,1,0,14-03-2021,0,2,Not Canceled,
INNHG_103970,359.0,Offline,1,39.0,2,2,14-03-2021,0,3,Not Canceled,
INNHG_103971,359.0,Offline,0,,1,2,14-03-2021,0,3,Not Canceled,
INNHG_103972,53.0,Offline,0,120.0,1,0,14-03-2021,0,1,Not Canceled,
INNHG_103973,53.0,Offline,0,120.0,1,0,14-03-2021,0,1,Not Canceled,
INNHG_103974,4.0,Online,1,0.0,2,0,14-03-2021,0,2,Not Canceled,
INNHG_103975,53.0,Offline,0,120.0,1,0,14-03-2021,0,1,Not Canceled,
INNHG_103976,53.0,Offline,0,120.0,1,0,14-03-2021,0,1,Not Canceled,
INNHG_103977,40.0,Online,2,145.2,2,1,14-03-2021,0,2,Not Canceled,
INNHG_103978,53.0,Offline,0,120.0,1,0,14-03-2021,0,1,Not Canceled,
INNHG_103979,38.0,Online,2,157.5,1,0,14-03-2021,0,2,Not Canceled,
INNHG_103980,377.0,Offline,0,90.0,1,0,14-03-2021,0,2,Not Canceled,
INNHG_103981,64.0,Online,1,,2,1,14-03-2021,0,2,Not Canceled,
INNHG_103982,377.0,Offline,0,90.0,1,0,14-03-2021,0,2,Not Canceled,
INNHG_103983,3.0,Online,0,,1,0,14-03-2021,0,0,Not Canceled,
INNHG_103984,108.0,Online,1,190.8,1,1,14-03-2021,0,2,Not Canceled,
INNHG_103985,53.0,Offline,0,120.0,1,0,14-03-2021,0,1,Not Canceled,
INNHG_103986,359.0,Offline,0,70.0,1,2,14-03-2021,0,3,Not Canceled,
INNHG_103987,,Offline,0,120.0,2,0,14-03-2021,0,1,Not Canceled,
INNHG_103988,,Offline,0,85.0,2,1,14-03-2021,0,2,Not Canceled,
INNHG_103989,359.0,Offline,3,78.0,2,2,14-03-2021,0,3,Not Canceled,
INNHG_103990,,Offline,1,78.0,2,2,14-03-2021,0,3,Not Canceled,
INNHG_103991,44.0,Online,2,148.28,2,2,14-03-2021,0,2,Not Canceled,
INNHG_103992,62.0,Online,3,,2,1,14-03-2021,0,2,Not Canceled,
INNHG_103993,359.0,Offline,1,78.0,2,2,14-03-2021,0,3,Not Canceled,
INNHG_103994,,Offline,1,78.0,2,2,14-03-2021,0,3,Not Canceled,
INNHG_103995,177.0,Offline,0,80.75,2,1,14-03-2021,0,2,Not Canceled,
INNHG_103996,53.0,Offline,0,120.0,1,0,14-03-2021,0,1,Not Canceled,
INNHG_103997,108.0,Online,1,190.8,1,1,14-03-2021,0,2,Not Canceled,
INNHG_103998,249.0,Offline,0,89.75,2,2,14-03-2021,0,6,Not Canceled,
INNHG_103999,,Offline,0,70.0,1,2,14-03-2021,0,3,Not Canceled,
INNHG_104000,10.0,Offline,0,119.0,1,1,14-03-2021,0,2,Not Canceled,
INNHG_104001,53.0,Offline,0,120.0,1,0,14-03-2021,0,1,Not Canceled,
INNHG_104002,,Offline,0,120.0,1,0,14-03-2021,0,1,Not Canceled,
INNHG_104003,,Offline,0,120.0,1,0,14-03-2021,0,1,Not Canceled,
INNHG_104004,359.0,Offline,1,78.0,2,2,14-03-2021,0,3,Not Canceled,
INNHG_104005,53.0,Offline,0,120.0,1,0,14-03-2021,0,1,Not Canceled,
INNHG_104006,,Offline,0,119.0,1,1,14-03-2021,0,2,Not Canceled,
INNHG_104007,359.0,Offline,1,,2,2,14-03-2021,0,3,Not Canceled,
INNHG_104008,10.0,Offline,0,,1,0,14-03-2021,0,2,Not Canceled,
INNHG_104009,,Online,1,190.8,2,0,14-03-2021,0,2,Not Canceled,
INNHG_104010,,Offline,0,129.0,2,1,14-03-2021,0,2,Not Canceled,
INNHG_104011,,Offline,0,120.0,1,0,14-03-2021,0,1,Not Canceled,
INNHG_104012,359.0,Offline,0,70.0,1,2,14-03-2021,0,3,Not Canceled,
INNHG_104013,110.0,Online,2,190.8,2,0,14-03-2021,0,2,Not Canceled,
INNHG_104014,53.0,Offline,0,120.0,1,0,14-03-2021,0,1,Not Canceled,
INNHG_104015,31.0,Offline,0,,2,1,14-03-2021,0,2,Not Canceled,
INNHG_104016,,Online,2,,2,2,14-03-2021,0,5,Not Canceled,
INNHG_104017,12.0,Online,1,100.0,2,0,14-03-2021,0,2,Not Canceled,
INNHG_104018,,Online,0,65.0,1,0,14-03-2021,0,2,Not Canceled,
INNHG_104019,91.0,Online,0,65.0,1,0,14-03-2021,0,3,Not Canceled,
INNHG_104020,2.0,Online,2,116.67,2,0,14-03-2021,0,3,Not Canceled,
INNHG_104021,48.0,Offline,0,130.0,2,0,14-03-2021,0,2,Not Canceled,
INNHG_104022,91.0,Online,0,65.0,1,0,14-03-2021,0,2,Not Canceled,
INNHG_104023,48.0,Offline,0,130.0,2,0,14-03-2021,0,2,Not Canceled,
INNHG_104024,110.0,Online,1,86.9,2,0,14-03-2021,0,4,Not Canceled,
INNHG_104025,48.0,Offline,0,130.0,2,0,14-03-2021,0,2,Not Canceled,
INNHG_104026,,Offline,0,175.0,3,0,14-03-2021,0,2,Not Canceled,
INNHG_104027,64.0,Offline,0,92.48,1,1,14-03-2021,0,4,Not Canceled,
INNHG_104028,1.0,Online,1,0.0,1,0,14-03-2021,0,0,Not Canceled,
INNHG_104029,65.0,Online,1,149.4,2,0,14-03-2021,0,4,Not Canceled,
INNHG_104030,,Offline,0,130.0,2,0,14-03-2021,0,2,Not Canceled,
INNHG_104031,75.0,Online,3,149.4,2,0,14-03-2021,0,4,Not Canceled,
INNHG_104032,,Online,0,149.4,2,0,14-03-2021,0,4,Not Canceled,
INNHG_104033,48.0,Offline,0,130.0,2,0,14-03-2021,0,2,Not Canceled,
INNHG_104034,74.0,Online,0,,3,0,14-03-2021,0,4,Not Canceled,
INNHG_104035,,Online,1,89.0,1,0,14-03-2021,0,1,Not Canceled,
INNHG_104036,,Online,0,,2,0,14-03-2021,0,2,Not Canceled,
INNHG_104037,,Offline,0,130.0,2,0,14-03-2021,0,2,Not Canceled,
INNHG_104038,141.0,Online,1,129.6,2,0,14-03-2021,0,4,Not Canceled,
INNHG_104039,1.0,Online,0,149.0,2,0,14-03-2021,0,1,Not Canceled,
INNHG_104040,48.0,Offline,0,130.0,2,0,14-03-2021,0,2,Not Canceled,
INNHG_104041,14.0,Online,1,153.38,3,1,14-03-2021,0,4,Not Canceled,
INNHG_104042,58.0,Online,1,124.04,2,0,14-03-2021,0,2,Not Canceled,
INNHG_104043,,Online,1,249.0,2,0,14-03-2021,0,3,Not Canceled,
INNHG_104044,48.0,Offline,0,175.0,3,0,14-03-2021,0,2,Not Canceled,
INNHG_104045,,Offline,0,137.53,3,2,14-03-2021,0,5,Not Canceled,
INNHG_104046,110.0,Online,1,86.9,2,0,14-03-2021,0,4,Not Canceled,
INNHG_104047,48.0,Offline,0,130.0,2,0,14-03-2021,0,2,Not Canceled,
INNHG_104048,12.0,Online,1,,2,0,14-03-2021,0,2,Not Canceled,
INNHG_104049,66.0,Online,1,109.29,2,1,14-03-2021,0,4,Not Canceled,
INNHG_104050,,Online,0,159.07,1,0,14-03-2021,0,2,Not Canceled,
INNHG_104051,,Online,1,147.2,2,1,14-03-2021,0,4,Not Canceled,
INNHG_104052,147.0,Online,1,126.9,2,2,14-03-2021,0,5,Not Canceled,
INNHG_104053,62.0,Online,3,149.4,2,1,14-03-2021,0,4,Not Canceled,
INNHG_104054,,Offline,0,130.0,2,0,14-03-2021,0,2,Not Canceled,
INNHG_104055,48.0,Offline,0,130.0,2,0,14-03-2021,0,2,Not Canceled,
INNHG_104056,110.0,Online,0,190.8,2,0,14-03-2021,0,2,Canceled,No
INNHG_104057,162.0,Online,0,,1,2,14-03-2021,0,2,Canceled,No
INNHG_104058,162.0,Online,0,115.0,1,2,14-03-2021,0,2,Canceled,No
INNHG_104059,,Online,1,115.0,2,0,14-03-2021,0,2,Canceled,Yes
INNHG_104060,377.0,Online,1,115.0,2,0,14-03-2021,0,2,Canceled,No
INNHG_104061,377.0,Online,1,,2,0,14-03-2021,0,2,Canceled,Yes
INNHG_104062,377.0,Online,1,115.0,2,0,14-03-2021,0,2,Canceled,No
INNHG_104063,256.0,Online,2,133.11,3,2,14-03-2021,0,3,Canceled,No
INNHG_104064,,Online,1,115.0,2,0,14-03-2021,0,2,Canceled,No
INNHG_104065,377.0,Online,0,90.0,1,0,14-03-2021,0,2,Canceled,No
INNHG_104066,377.0,Online,1,115.0,2,0,14-03-2021,0,2,Canceled,No
INNHG_104067,377.0,Online,1,115.0,2,0,14-03-2021,0,2,Canceled,No
INNHG_104068,377.0,Online,1,115.0,2,0,14-03-2021,0,2,Canceled,No
INNHG_104069,,Online,0,,1,2,14-03-2021,0,2,Canceled,No
INNHG_104070,233.0,Online,0,90.0,2,1,14-03-2021,0,2,Canceled,No
INNHG_104071,,Online,0,119.0,1,1,14-03-2021,0,2,Canceled,No
INNHG_104072,330.0,Online,1,106.7,2,0,14-03-2021,0,2,Canceled,No
INNHG_104073,110.0,Online,0,190.8,2,0,14-03-2021,0,2,Canceled,No
INNHG_104074,,Online,1,115.0,2,0,14-03-2021,0,2,Canceled,No
INNHG_104075,330.0,Online,1,106.7,2,0,14-03-2021,0,2,Canceled,No
INNHG_104076,233.0,Online,0,90.0,2,1,14-03-2021,0,2,Canceled,No
INNHG_104077,233.0,Online,0,90.0,2,1,14-03-2021,0,2,Canceled,No
INNHG_104078,233.0,Online,0,90.0,2,1,14-03-2021,0,2,Canceled,No
INNHG_104079,377.0,Online,1,,2,0,14-03-2021,0,2,Canceled,Yes
INNHG_104080,377.0,Online,1,115.0,2,0,14-03-2021,0,2,Canceled,No
INNHG_104081,377.0,Online,1,,2,0,14-03-2021,0,2,Canceled,No
INNHG_104082,162.0,Online,0,115.0,1,2,14-03-2021,0,2,Canceled,No
INNHG_104083,377.0,Offline,1,115.0,2,0,14-03-2021,0,2,Canceled,No
INNHG_104084,377.0,Offline,1,,2,0,14-03-2021,0,2,Canceled,No
INNHG_104085,377.0,Offline,1,115.0,2,0,14-03-2021,0,2,Canceled,Yes
INNHG_104086,,Online,0,235.33,2,1,14-03-2021,0,2,Canceled,No
INNHG_104087,,Offline,0,,2,1,14-03-2021,0,2,Canceled,No
INNHG_104088,233.0,Offline,0,90.0,2,1,14-03-2021,0,2,Canceled,No
INNHG_104089,233.0,Offline,0,90.0,2,1,14-03-2021,0,2,Canceled,Yes
INNHG_104090,162.0,Offline,0,115.0,1,2,14-03-2021,0,2,Canceled,No
INNHG_104091,,Offline,1,115.0,2,0,14-03-2021,0,2,Canceled,No
INNHG_104092,233.0,Offline,0,,2,1,14-03-2021,0,2,Canceled,No
INNHG_104093,377.0,Offline,1,115.0,2,0,14-03-2021,0,2,Canceled,No
INNHG_104094,377.0,Offline,1,115.0,2,0,14-03-2021,0,2,Canceled,No
INNHG_104095,162.0,Offline,0,115.0,1,2,14-03-2021,0,2,Canceled,Yes
INNHG_104096,162.0,Offline,0,115.0,1,2,14-03-2021,0,2,Canceled,No
INNHG_104097,377.0,Offline,1,115.0,2,0,14-03-2021,0,2,Canceled,No
INNHG_104098,377.0,Offline,1,,2,0,14-03-2021,0,2,Canceled,No
INNHG_104099,377.0,Offline,1,115.0,2,0,14-03-2021,0,2,Canceled,No
INNHG_104100,162.0,Offline,0,115.0,1,2,14-03-2021,0,2,Canceled,No
INNHG_104101,,Offline,0,90.0,2,1,14-03-2021,0,2,Canceled,No
INNHG_104102,57.0,Online,1,,1,0,14-03-2021,0,2,Canceled,No
INNHG_104103,377.0,Offline,1,115.0,2,0,14-03-2021,0,2,Canceled,No
INNHG_104104,,Offline,1,115.0,2,0,14-03-2021,0,2,Canceled,No
INNHG_104105,,Offline,1,115.0,2,0,14-03-2021,0,2,Canceled,No
INNHG_104106,377.0,Offline,1,115.0,2,0,14-03-2021,0,2,Canceled,No
INNHG_104107,,Offline,1,115.0,2,0,14-03-2021,0,2,Canceled,No
INNHG_104108,162.0,Offline,0,115.0,1,2,14-03-2021,0,2,Canceled,No
INNHG_104109,377.0,Offline,1,115.0,2,0,14-03-2021,0,2,Canceled,No
INNHG_104110,377.0,Offline,1,115.0,2,0,14-03-2021,0,2,Canceled,No
INNHG_104111,,Offline,0,,1,2,14-03-2021,0,2,Canceled,No
INNHG_104112,377.0,Offline,1,115.0,2,0,14-03-2021,0,2,Canceled,No
INNHG_104113,377.0,Offline,1,115.0,2,0,14-03-2021,0,2,Canceled,No
INNHG_104114,,Offline,1,115.0,2,0,14-03-2021,0,2,Canceled,No
INNHG_104115,377.0,Offline,0,90.0,1,0,14-03-2021,0,2,Canceled,No
INNHG_104116,377.0,Offline,1,115.0,2,0,14-03-2021,0,2,Canceled,Yes
INNHG_104117,,Offline,0,90.0,1,0,14-03-2021,0,2,Canceled,No
INNHG_104118,,Offline,0,90.0,2,1,14-03-2021,0,2,Canceled,No
INNHG_104119,,Offline,0,90.0,2,1,14-03-2021,0,2,Canceled,No
INNHG_104120,377.0,Offline,1,115.0,2,0,14-03-2021,0,2,Canceled,No
INNHG_104121,233.0,Offline,0,90.0,2,1,14-03-2021,0,2,Canceled,No
INNHG_104122,377.0,Offline,1,115.0,2,0,14-03-2021,0,2,Canceled,No
INNHG_104123,377.0,Offline,0,90.0,1,0,14-03-2021,0,2,Canceled,No
INNHG_104124,,Offline,1,115.0,2,0,14-03-2021,0,2,Canceled,No
INNHG_104125,162.0,Offline,0,115.0,1,2,14-03-2021,0,2,Canceled,No
INNHG_104126,377.0,Offline,1,115.0,2,0,14-03-2021,0,2,Canceled,Yes
INNHG_104127,377.0,Offline,1,115.0,2,0,14-03-2021,0,2,Canceled,No
INNHG_104128,,Online,2,135.0,2,2,14-03-2021,0,5,Canceled,No
INNHG_104129,,Offline,1,115.0,2,0,14-03-2021,0,2,Canceled,No
INNHG_104130,233.0,Offline,0,,2,1,14-03-2021,0,2,Canceled,No
INNHG_104131,162.0,Offline,0,115.0,1,2,14-03-2021,0,2,Canceled,No
INNHG_104132,377.0,Offline,1,115.0,2,0,14-03-2021,0,2,Canceled,No
INNHG_104133,,Offline,1,115.0,2,0,14-03-2021,0,2,Canceled,No
INNHG_104134,377.0,Offline,1,,1,0,14-03-2021,0,2,Canceled,No
INNHG_104135,377.0,Offline,1,115.0,2,0,14-03-2021,0,2,Canceled,No
INNHG_104136,377.0,Offline,1,115.0,2,0,14-03-2021,0,2,Canceled,No
INNHG_104137,162.0,Offline,0,115.0,1,2,14-03-2021,0,2,Canceled,Yes
INNHG_104138,,Offline,0,90.0,2,1,14-03-2021,0,2,Canceled,No
INNHG_104139,377.0,Offline,1,115.0,2,0,14-03-2021,0,2,Canceled,No
INNHG_104140,162.0,Offline,0,115.0,1,2,14-03-2021,0,2,Canceled,No
INNHG_104141,233.0,Offline,0,90.0,2,1,14-03-2021,0,2,Canceled,No
INNHG_104142,377.0,Offline,1,,2,0,14-03-2021,0,2,Canceled,No
INNHG_104143,377.0,Offline,1,115.0,2,0,14-03-2021,0,2,Canceled,Yes
INNHG_104144,359.0,Offline,1,,2,2,14-03-2021,0,3,Canceled,No
INNHG_104145,233.0,Offline,0,,2,1,14-03-2021,0,2,Canceled,No
INNHG_104146,377.0,Offline,1,115.0,2,0,14-03-2021,0,2,Canceled,No
INNHG_104147,377.0,Offline,1,115.0,2,0,14-03-2021,0,2,Canceled,No
INNHG_104148,359.0,Offline,1,78.0,2,2,14-03-2021,0,3,Canceled,Yes
INNHG_104149,377.0,Offline,1,115.0,2,0,14-03-2021,0,2,Canceled,No
INNHG_104150,162.0,Offline,0,115.0,1,2,14-03-2021,0,2,Canceled,Yes
